2104,FFFCR,Foord Flexible Fund of Funds R,20100630,0,0,0.12,0.00,0,0,0,27.61,0,0,0
1615,FIFF,Foord International Feeder Fund ,20100630,0,0,1.59,0.00,0,0,0,98.4,0,0,0
1770,FORA,Fortress REIT Fund A,20100630,0,0,0,0.00,0,0,0.87,92.51,0,0,6.6
50,STPF,Futuregrowth Albaraka Equity Fund A,20100630,35.38,0,50.97,0.00,1.05,0,2.81,9.78,0,0,0
1575,MGBF,GCI Balanced Fund of Funds ,20100630,7.59,26.01,6.05,0.00,11.4,0.56,34.22,5.05,2.84,0,6.26
1574,GCFF,GCI Flexible Fund of Funds ,20100630,8.1,27.4,6.74,0.00,13.85,0.52,26.75,5.32,3.07,0,8.22
2167,MGWF,GCI Worldwide Flexible Fund of Funds A,20100630,9.07,21.12,15.72,0.00,9.44,0.45,42.55,0.14,2.04,0,-0.42
2132,MGFA,GFA Stable Fund of Funds ,20100630,4.97,4.05,17.44,0.00,8.49,22.53,30.81,10.31,2.71,0,0.04
1981,SP2B,Glacier Financial Solutions Cautious Fund of Funds ,20100630,0.72,1.36,2.46,0.00,0,8.74,49.7,4.89,2.43,0,16.44
1750,SPCM,Glacier Financial Solutions Conservative Multi-Managed Fund ,20100630,7.8,24,5.15,0.00,1.18,20.49,46.05,0.06,0,0,0
1752,SPAM,Glacier Financial Solutions Flexible M-M Fund of Funds ,20100630,0,0,0,0.00,0,9.22,15.79,13.84,0,0,1.13
1751,SPMM,Glacier Financial Solutions Moderate M-M Fund of Funds ,20100630,0,0,0,0.00,0,7.55,30.81,7.81,2.14,0,5.22
1405,IMCF,Glacier International Multi-Currency Fund B1,20100630,0,0,0,0.00,0,0,3.97,0,0,0,96.02
757,INNF,Glacier Money Market Fund A,20100630,0,0,0,0.00,0,0,100,0,0,0,0
757,INMB,Glacier Money Market Fund B,20100630,0,0,0,0.00,0,0,100,0,0,0,0
2093,MGDP,Grindrod Diversified Preference Share Fund ,20100630,0,0,98.12,0.00,0,98.11,1.88,0,0,0,0
2238,MGGP,Grindrod Global Property Income Fund ,20100630,0,0,0,0.00,0,0,0.39,98.49,0,0,1.11
44,PTST,Gryphon All Share Tracker Fund A,20100630,39,16.71,35.25,0.00,0.61,0,8.94,0,0,0,0
2254,GDICA,Gryphon Dividend Income Fund ,20100630,0,0,0,0.00,0,82.68,17.31,0,0,0,0
321,GIMM,Gryphon Money Market Fund A,20100630,0,0,0,0.00,0,0,100,0,0,0,0
1680,MHFI,Harvard House Flexible Income Portfolio ,20100630,0,0,18.42,0.00,21.26,48.82,27.78,0,0,0,0
1679,MHGE,Harvard House General Equity Fund ,20100630,30.47,13.55,52.08,0.00,0,0,3.89,0,0,0,0
1545,HSEF,Hermes Equity Fund A,20100630,37.91,16.46,44.37,0.00,0,0,1.26,0,0,0,0
1545,HEFR,Hermes Equity Fund R,20100630,37.91,16.46,44.37,0.00,0,0,1.26,0,0,0,0
1545,HEFAA,Hermes Equity Fund A2,20100630,37.91,16.46,44.37,0.00,0,0,1.26,0,0,0,0
1546,HSFF,Hermes Managed Fund A,20100630,26.54,12.02,31.89,0.00,0,0,25.36,0,0,0,0
1546,HFFR,Hermes Managed Fund R,20100630,26.54,12.02,31.89,0.00,0,0,25.36,0,0,0,0
1658,HOFFA,Hermes Osborne Flexible Fund A1,20100630,25.49,5.59,43.75,3.45,0,0,9.25,9.25,0,0,0
1728,HUEF,Huysamer Equity Fund A,20100630,38.99,12.13,36.42,0.00,1.38,0,11.05,0,0,0,0
1727,HUFF,Huysamer Flexible Fund A,20100630,29.96,12.45,40.56,1.11,2.02,0,14.59,0,0,0,0
1970,HOFA1,Huysamer Opportunity Fund A1,20100630,27.04,11.34,31.85,0.00,1.83,0,27.92,0,0,0,0
1616,MLFF,Imalivest Flexible Fund ,20100630,18.93,38.42,37.96,1.04,0,0,3.65,18.53,0,0,0
2144,MIWO,Imalivest Worldwide Flexible Fund ,20100630,0,0,0,0.00,0,0,2.14,96.18,0,0,1.66
2123,MIEF,Imara Equity Fund ,20100630,24.54,17.91,46.41,0.00,1.88,0,6.94,2.3,0,0,0.01
1835,MIMH,IMC HiYield Fund of Funds ,20100630,0,0.22,1.58,0.00,4.08,43.66,45.85,0.33,7.32,0,-1.26
1836,MIMW,IMC Worldwide Flexible Fund of Funds ,20100630,12.83,9.84,27.88,0.22,0.63,1.37,13.58,28.84,2.88,0,0.97
1532,INDB,Indequity Balanced Value Fund of Funds ,20100630,12.08,5.33,32,0.02,14.65,13.83,22.28,0,0,0,0
1533,INDD,Indequity Dynamic Fund of Funds ,20100630,13.64,6.3,32.1,0.03,19.61,14.65,13.85,0,0,0,0
1535,INDI,Indequity Income Provider Fund of Funds ,20100630,0,0,0,0.00,28.5,30.84,40.64,0,0,0,0
1536,INDT,Indequity Technical Fund ,20100630,47.68,16.49,33.87,0.00,2,1.31,-0.05,0,0,0,0
2239,MICF,Insight Capital Flexible Fund of Funds ,20100630,7.29,3.29,8.18,0.04,0.04,1.45,61.37,0.04,8.09,0,11.52
1359,MABF,Interneuron Capital Equity Portfolio ,20100630,23.86,31.95,17.79,0.00,0,0.37,28.6,0,0,0,0
559,CUGT,Interneuron Capital Freestyle Portfolio ,20100630,27.76,16.07,33.55,0.00,6.09,0,17.42,0,0,0,0
1372,MIMP,Interneuron Capital Managed Portfolio ,20100630,21.02,12.86,25.41,0.00,4.65,0,37.37,0,0,0,0
2218,MICP,Interneuron Capital Prudential Opportunity Fund of Funds ,20100630,18.57,16.27,16.56,0.10,9.59,3.77,25.35,8.26,0.76,0,1.34
2219,MICS,Interneuron Capital Stability Fund of Funds ,20100630,8.97,5.51,8.46,0.06,9.52,15.67,45.24,5.85,0.74,0,0.88
2237,MIFE,Intervest Flexible Fund of Funds E,20100630,18.41,4,17.25,0.20,4.53,10.76,18.25,18.99,0,0,0
2236,MIPE,Intervest Prudential Fund of Funds E,20100630,16.03,1.82,15.25,0.20,5.51,13.58,23.55,18.6,0,0,0
1351,INAB,Investec Absolute Balanced Fund A,20100630,26.26,7.92,23.07,0.00,0.19,12.08,28.51,0,0,0,0
1350,INAI,Investec Absolute Income Fund A,20100630,0,-13.19,0,0.00,3.97,71.92,37.29,0,0,0,0
90,INVI,Investec Active Quants Fund R,20100630,35.09,21.7,33.65,0.00,4.39,0,5.15,0,0,0,0
90,INXA,Investec Active Quants Fund A,20100630,35.09,21.7,33.65,0.00,4.39,0,5.15,0,0,0,0
542,INCS,Investec Cash Plus Fund A,20100630,0,0,0,0.00,0,55.02,44.97,0,0,0,0
1655,CMFA,Investec Cautious Managed Fund A,20100630,7.73,-11.87,10.28,0.00,1.3,9.88,59.61,13.15,0.37,0,6.31
88,INVC,Investec Commodity Fund R,20100630,91.55,2.73,0,0.00,0,0,1.62,2.94,0,0,0.01
88,INAC,Investec Commodity Fund A,20100630,91.55,2.73,0,0.00,0,0,1.62,2.94,0,0,0.01
2287,IDICA,Investec Diversified Income Fund A,20100630,0,3.8,0,0.00,3.7,76.15,7.73,-2.69,0,0,12.27
89,INVE,Investec Emerging Companies Fund R,20100630,11.8,11.21,67.53,1.94,0,0,5.42,0,0,0,0
89,INAE,Investec Emerging Companies Fund A,20100630,11.8,11.21,67.53,1.94,0,0,5.42,0,0,0,0
6,METF,Investec Equity Fund R,20100630,45.88,10.03,29.61,0.00,3.4,0,3.52,0,0,0,0
6,INAQ,Investec Equity Fund A,20100630,45.88,10.03,29.61,0.00,3.4,0,3.52,0,0,0,0
33,MTBG,Investec Gilt Fund R,20100630,0,0.1,0,0.00,0,97.77,2.22,0,0,0,0
33,INAG,Investec Gilt Fund A,20100630,0,0.1,0,0.00,0,97.77,2.22,0,0,0,0
1371,GBFA,Investec Global Balanced Feeder Fund A,20100630,0,0,0,0.00,0,0,1.29,98.7,0,0,0
26,FGFA,Investec Global Equity Fund of Funds A,20100630,0,0,0,0.00,0,0,1.54,98.11,0,0,0.34
884,INGO,Investec Global Opportunity Income Fund of Funds A,20100630,0,0,0,0.00,0,0,0.73,0,29.98,0,69.27
8,NRWH,Investec Growth Fund R,20100630,38.95,18.34,40.6,0.00,0,0,2.11,0,0,0,0
8,FGGA,Investec Growth Fund A,20100630,38.95,18.34,40.6,0.00,0,0,2.11,0,0,0,0
8,INGR,Investec Growth Fund B,20100630,38.95,18.34,40.6,0.00,0,0,2.11,0,0,0,0
64,MTBH,Investec High Income Fund R,20100630,0,0,0,0.00,0,82.09,17.9,0,0,0,0
64,INAH,Investec High Income Fund A,20100630,0,0,0,0.00,0,82.09,17.9,0,0,0,0
553,INNH,Investec High Income Namibia Fund A,20100630,0,0,0,0.00,0,40.98,46.28,0,3.07,0,0
57,MTBM,Investec Managed Fund R,20100630,18.33,3.15,21.74,0.00,0,11.53,17.45,19.18,0,0,0
57,INAM,Investec Managed Fund A,20100630,18.33,3.15,21.74,0.00,0,11.53,17.45,19.18,0,0,0
161,INMF,Investec Managed Namibia Fund R,20100630,14.18,14.86,17.1,0.00,4.1,8.49,9.2,23.23,1.03,0,0
122,INMM,Investec Money Market Fund R,20100630,0,0,0,0.00,0,0.16,99.83,0,0,0,0
120,INAF,Investec Opportunity Fund R,20100630,11.67,8.17,20.75,0.02,0.74,8.42,29.13,14.24,1.09,0,2.94
120,INAO,Investec Opportunity Fund A,20100630,11.67,8.17,20.75,0.02,0.74,8.42,29.13,14.24,1.09,0,2.94
670,INIA,Investec Opportunity Income Fund A,20100630,0,-0.01,0,0.00,4.37,84.96,10.66,0,0,0,0
1420,PPFA,Investec Property Equity Fund A,20100630,0,0,0,0.00,99.25,0,0.74,0,0,0,0
2253,INVCA,Investec Special Income Fund ,20100630,0,0,0,0.00,0,95.29,4.7,0,0,0,0
121,INVF,Investec Value Fund R,20100630,30.26,8.63,47.52,0.13,1.74,0.28,9.98,0.88,0,0,0
121,INAV,Investec Value Fund A,20100630,30.26,8.63,47.52,0.13,1.74,0.28,9.98,0.88,0,0,0
91,INVW,Investec Worldwide Equity Feeder Fund R,20100630,0,0,0,0.00,0,0,0.86,99.08,0,0,0.05
91,INAW,Investec Worldwide Equity Feeder Fund A,20100630,0,0,0,0.00,0,0,0.86,99.08,0,0,0.05
1389,ISGE,Investment Solutions Global Equity Feeder Fund ,20100630,0,0,0,0.00,0,0,0.42,99.57,0,0,0
1390,ISGF,Investment Solutions Global Fixed Income Feeder Fund ,20100630,0,0,0,0.00,0,0,0.43,0,99.56,0,0
1424,ISHI,Investment Solutions Income Fund ,20100630,0,0,0,0.00,0,47.84,52.15,0,0,0,0
982,ISEF,Investment Solutions Multi-Manager Balanced Fund of Funds ,20100630,0,-1.31,0,0.00,2.1,1.76,7.13,4.06,0,0,0
780,ISPE,Investment Solutions Multi-Manager Equity Fund ,20100630,0,5.29,64.48,0.00,0.21,17.85,14.76,0.03,0,0,0
1457,ISPR,Investment Solutions Property Equity Fund ,20100630,0,0,0,0.00,96.04,0,3.95,0,0,0,0
779,ISPF,Investment Solutions Pure Fixed Interest Fund ,20100630,0,0.04,0,0.00,0,83.9,16.06,0,0,0,0
1458,ISRR,Investment Solutions Real Return Focus Fund ,20100630,17.42,8.58,24.87,0.00,3.94,24.21,22.66,0.66,0,0,0
777,ISSC,Investment Solutions Superior Cash Fund ,20100630,0,-0.18,0,0.00,0,40.56,59.61,0,0,0,0
1391,ISUD,Investment Solutions US Dollar Cash Feeder Fund ,20100630,0,0,0,0.00,0,0,0.44,0,0,0,99.55
1681,MJBR,JMBusha Real Return Portfolio ,20100630,18.79,11.59,15.39,0.00,0,0,54.24,0,0,0,0
1413,KAQF,Kagiso Equity Alpha Fund A,20100630,20.39,24.62,52.81,0.00,0.27,0,0.68,0,0,0,0
2252,KIEF,Kagiso Islamic Equity Fund ,20100630,35.75,0,47.36,0.00,0,0,14.35,0,0,0,0
1316,KTFP,Kagiso Protector Fund A,20100630,6.04,9.27,22.41,0.00,0.34,0,61.92,0,0,0,0
139,CNAT,Kagiso Top 40 Tracker Fund R,20100630,45.63,16.92,32.24,0.00,1.44,0,3.75,0,0,0,0
1647,KBFA,Kruger Balanced Fund of Funds A,20100630,13.42,12.12,22.04,0.00,4.09,11.35,21.34,15.41,0.76,0,0.75
1647,KBFCA,Kruger Balanced Fund of Funds A1,20100630,13.42,12.12,22.04,0.00,4.09,11.35,21.34,15.41,0.76,0,0.75
1629,KRFA,Kruger Flexible Fund of Funds A,20100630,15.34,19.4,35.31,0.23,1.64,2.61,7.32,11.5,0.55,0,6.6
1629,KFFCA,Kruger Flexible Fund of Funds A1,20100630,15.34,19.4,35.31,0.23,1.64,2.61,7.32,11.5,0.55,0,6.6
1871,KGFA,Kruger Global Fund of Funds A,20100630,0,0,0,0.00,0,0,8.47,60.16,0,0,31.35
1871,KGFCA,Kruger Global Fund of Funds A1,20100630,0,0,0,0.00,0,0,8.47,60.16,0,0,31.35
1628,KRPA,Kruger Prudential Fund of Funds A,20100630,6.35,9.46,14.77,0.00,6.67,31.89,21.84,9.74,3.47,0,2.51
1628,KPFCA,Kruger Prudential Fund of Funds A1,20100630,6.35,9.46,14.77,0.00,6.67,31.89,21.84,9.74,3.47,0,2.51
2017,MLAG,Lion of Africa General Equity Fund ,20100630,44.79,11.32,39.94,0.00,0,0,3.95,0,0,0,0
1875,MLAR,Lion of Africa Real Return CPI + 5 Fund ,20100630,1.52,1.12,2.5,0.00,1.11,58.77,32.88,0,0,0,0
1567,RBA1,Lynx Balanced Fund of Funds A1,20100630,16.43,10.51,25.17,0.10,2.53,2.18,26.15,6.28,2.16,0,9.02
1567,RWBCA2,Lynx Balanced Fund of Funds A2,20100630,16.43,10.51,25.17,0.10,2.53,2.18,26.15,6.28,2.16,0,9.02
1568,RWA1,Lynx Cautious Fund of Funds A1,20100630,10.21,5.71,12.98,0.04,1.63,8.47,46.99,5.56,1.46,0,7.76
1568,RWCCA2,Lynx Cautious Fund of Funds A2,20100630,10.21,5.71,12.98,0.04,1.63,8.47,46.99,5.56,1.46,0,7.76
1339,LYGA1,Lynx Global Diversified Fund of Funds A1,20100630,0,0,0,0.00,0,0,8.3,36.11,0,0,55.58
2208,RWOCA,Lynx Opportunities Fund of Funds A1,20100630,28.96,17.42,43.13,0.10,0.8,0.83,4.47,1.06,2.45,0,0.71
2208,RWOCA2,Lynx Opportunities Fund of Funds A2,20100630,28.96,17.42,43.13,0.10,0.8,0.83,4.47,1.06,2.45,0,0.71
1729,MOEF,Maestro Equity Fund A,20100630,28.92,12.87,48.27,2.68,0,7.46,7.26,0,0,0,0
727,MRCI,Marriott Core Income Fund A,20100630,0,0,10.28,0.00,0,48.16,51.83,0,0,0,0
7,HLMK,Marriott Dividend Growth Fund R,20100630,0,5.98,80.9,0.00,0,0,3.69,9.41,0,0,0
2187,MIWE,Marriott First World Equity Feeder Fund ,20100630,0,0,0,0.00,0,0,5.06,94.93,0,0,0
290,MGIF,Marriott Global Income Fund A,20100630,0,0,0,0.00,0,0,-0.11,0,78.39,0,21.71
2191,MHIF,Marriott High Income Fund of Funds A,20100630,0,0,4.95,0.00,0,43.22,56.77,0,0,0,0
61,HLMI,Marriott Income Fund R,20100630,0,0,0,0.00,0,0,100,0,0,0,0
1453,MGGF,Marriott International Growth Feeder Fund A,20100630,0,0,0,0.00,0,0,0.66,99.34,0,0,0
1453,MGGB,Marriott International Growth Feeder Fund B,20100630,0,0,0,0.00,0,0,0.66,99.34,0,0,0
656,MGRE,Marriott International Real Estate Feeder Fund A,20100630,0,0,0,0.00,0,0,6.26,92.74,0,0,0.99
2100,MIZM,Marriott Money Market Fund ,20100630,0,0,0,0.00,0,0,100,0,0,0,0
80,MRPR,Marriott Property Equity Fund R,20100630,0,0,0,0.00,50.96,0,49.03,0,0,0,0
355,MPIF,Marriott Property Income Fund A,20100630,0,0,0,0.00,85.15,0,14.84,0,0,0,0
2190,MPFF,Marriott Prudential Income Fund of Funds A,20100630,0,2.09,32.3,0.00,0,18.95,30.78,19.91,0,0,0
2189,MWDF,Marriott Worldwide Flexible Fund of Funds A,20100630,0,2.02,27.98,0.00,0,3.09,6.19,61.37,0,0,0
1499,MABA,Matador Balanced Fund C,20100630,17.64,11.26,24.26,0.00,2.08,13.44,8.42,16.93,1.51,0,0
1502,MAMI,Matador Defensive Fund of Funds C,20100630,0,0,0,0.00,0,0,-0.28,0,0,0,0
1500,MAME,Matador Equity Fund of Funds C,20100630,0,0,0,0.00,0,0,0.08,19.8,0,0,0.01
1501,MAMH,Matador Fixed Interest Fund of Funds C,20100630,0,0,0,0.00,0,100.18,-0.18,0,0,0,0
1325,MDDS,Melville Douglas Dynamic Strategy Fund A,20100630,20.62,12.51,40.09,0.00,0,4.75,9.6,9.15,0,0,3.28
175,METP,Metropolitan Absolute Provider Portfolio ,20100630,18.65,7.76,15.5,0.00,3.96,19.97,34.29,0,0,0,0
1360,MPAI,Metropolitan Cautious Portfolio ,20100630,10.31,2.99,7.81,0.00,2.91,19.42,56.61,0,0,0,0
156,CUIF,Metropolitan Enhanced Income Portfolio ,20100630,0,0.01,0,0.00,0.97,23.61,75.4,0,0,0,0
39,MTLE,Metropolitan General Equity Portfolio ,20100630,29.84,23.76,44.25,0.00,0,0.18,2.15,0,0,0,0
155,MTLI,Metropolitan Gilt Portfolio ,20100630,0,0,0,0.00,0,93.96,6.03,0,0,0,0
2145,MIPP,Metropolitan Income Plus Portfolio ,20100630,0,0.54,0,0.00,0,3.77,89.96,0,9.84,0,-3.56
247,MTNG,Metropolitan Industrial Portfolio ,20100630,6.15,0,86.91,6.71,0,0,0.24,0,0,0,0
1290,MILB,Metropolitan Inflation Linked Bond Portfolio A,20100630,0,0,0,0.00,0,75.92,24.07,0,0,0,0
2240,MIEQ,Metropolitan International Equity Fund of Funds ,20100630,0,0,0,0.00,0,0,0.15,98.73,0,0,1.11
359,MIFF,Metropolitan International Fund of Funds A,20100630,0,0,0,0.00,0,0,1.16,66.71,31.51,0,0.6
1318,MISI,Metropolitan International Specialist Income Fund of Funds A,20100630,0,0,0,0.00,0,0,1.87,0,18.64,0,79.48
157,MLMM,Metropolitan Money Market Portfolio ,20100630,0,0,0,0.00,0,0,100,0,0,0,0
1992,MEME,Metropolitan Multi-Manager Equity Portfolio ,20100630,20.96,15.21,47.75,0.37,0,0.89,9.29,0,0,0,0
1622,MMOB,Metropolitan Odyssey Balanced Fund of Funds ,20100630,10.67,15.31,22.47,0.08,1.38,8.35,25.08,14.27,1.28,0,-0.09
1623,MMOC,Metropolitan Odyssey Conservative Fund of Funds ,20100630,7.6,6.73,15.6,0.04,8.23,17.23,34.06,7.51,2.82,0,-0.47
925,MBPI,Metropolitan Property Income Portfolio ,20100630,0,0,0,0.00,96.27,0,3.72,0,0,0,0
167,MTRR,Metropolitan Resources Portfolio ,20100630,89.2,1.95,6.32,0.00,0,0,2.53,0,0,0,0
923,MBHD,Metropolitan Value Portfolio ,20100630,28.24,21.24,46.66,1.34,0.53,0,-0.01,0,0,0,0
1649,PBEB2,MI-PLAN IP Beta Equity Fund B2,20100630,25.23,19.37,46.91,0.00,0.96,0.65,7.64,1.11,0,0,0
1631,PIPA1,MI-PLAN IP Inflation Plus 3 Fund A1,20100630,5.74,10.68,17.48,0.00,2.08,21.51,49.67,5.69,0,0,0.26
1632,PEIA1,MI-PLAN IP Inflation Plus 5 Fund A1,20100630,10.75,13.3,25.59,0.00,3.29,18.1,35.25,4.57,0,0,0.01
1633,PEPA1,MI-PLAN IP Inflation Plus 7 Fund A1,20100630,16.77,21.99,33.54,0.00,4.54,11.98,13.47,9.21,0,0,0.12
1648,PPEB2,MI-PLAN IP Protected Equity Fund B2,20100630,0,3.07,0,0.00,0,0,100,0,0,0,0
2129,PSFA1,MI-PLAN IP Sarasin Equisar Feeder Fund A1,20100630,0,0,0,0.00,0,0,4.79,95.16,0,0,0.04
1520,MCHF,Midas Foreign Flexible Fund of Funds A,20100630,0,0,0,0.00,0,0,1.87,82,0,0,16.12
1460,SMGF,Momentum Accumulator Fund of Funds ,20100630,16.68,20.99,19.72,0.00,5.38,14.08,6.17,14.28,0.49,0,0.37
1468,MAEB1,Momentum Aggressive Equity Fund of Funds B1,20100630,0,0,0,0.00,0,0,2.99,12.17,0,0,0.01
1473,MAPB1,Momentum Aggressive Prudential Fund of Funds B1,20100630,5.89,3.64,9.22,0.00,0.15,7.86,12.01,7.87,1.07,0,2.48
1471,MBIB1,Momentum Balanced Income Fund of Funds B1,20100630,7.84,-3.09,17.12,0.00,8.02,20.27,36.33,3.34,1.03,0,2.38
1470,MBPB1,Momentum Balanced Prudential Fund of Funds B1,20100630,4.07,2.45,12.08,0.00,0.14,11.33,19.96,8.2,1.04,0,2.42
1475,SASF,Momentum Builder Fund of Funds ,20100630,14.09,17.99,16.62,0.00,6.06,18.11,14.77,11.29,0,0,0.08
1459,SCFF,Momentum Consolidator Fund of Funds ,20100630,7.93,8.37,9.39,0.00,9.07,29.68,21.79,10.25,0.65,0,0.42
1472,MDAB1,Momentum Dynamic Asset Allocator Fund of Funds B1,20100630,9.73,7.96,32.75,0.00,2.28,16.12,22.89,6.63,1,0,3.09
2035,MGAB1,Momentum Global Accumulator Fund of Funds B1,20100630,0,0,0,0.00,0,0,6.93,91.19,0,0,1.87
2036,MGBB1,Momentum Global Builder Fund of Funds B1,20100630,0,0,0,0.00,0,0,3.81,61.75,12.81,0,21.61
2037,MGCB1,Momentum Global Consolidator Fund of Funds B1,20100630,0,0,0,0.00,0,0,0.35,15.64,26.62,0,57.38
1469,MMEB1,Momentum Moderate Equity Fund of Funds B1,20100630,0,0,0,0.00,0,0,2.13,8.13,0,0,0
676,SAMC,Momentum Multifocus Fund of Funds ,20100630,12.69,11.12,18.65,0.01,0.94,0.22,3.94,1.66,0,0,0.08
1592,NFBF,N-e-FG Balanced Fund ,20100630,15.74,12.99,30.8,0.04,5.29,0,32.57,15.05,0,0,0
2134,MNEF,N-e-FG Equity Fund ,20100630,22.32,24.64,38.94,0.00,0,0.16,14.43,0.31,0,0,0
2133,MNFF,N-e-FG Flexible Fund ,20100630,16.87,30.54,33.09,0.00,1.25,1.23,19.11,14.76,0,0,0.03
1560,MNIP,N-e-FG Income Provider Fund of Funds ,20100630,5.93,2.68,12.08,0.11,9.42,16.32,35.24,15.21,2.15,0,1.98
1654,MNPI,N-e-FG Property Income Fund ,20100630,0,0.01,0,0.00,95.9,0,4.09,0,0,0,0
2028,NAMMED,NAM Coronation Absolute Fund ,20100630,6.49,6.47,17.33,0.00,3.41,20.16,5.42,0,15.93,0,3.92
1791,NHBF,NAM Coronation Balanced Defensive Fund ,20100630,3.73,6.58,17.35,0.00,3.95,4.77,33.95,5.21,15.87,0,6.5
1792,NAPM,NAM Coronation Strategic Income Fund ,20100630,0,0,4.76,0.00,5.11,22.95,58.89,0,9.71,0,0
2291,BBET40,Nedbank BettaBeta Equally Weighted Top40 ETF ,20100630,34.57,24.94,34.51,0.00,5.06,0,0.9,0,0,0,0
337,AHWM,Nedgroup Investments Balanced Fund A,20100630,11.29,28.99,24.88,0.00,0,23.17,11.67,15.79,0,0,0
315,VELG,Nedgroup Investments Bond Fund A,20100630,0,0.12,0,0.00,0,83.11,16.88,0,0,0,0
315,NBFR,Nedgroup Investments Bond Fund R,20100630,0,0.12,0,0.00,0,83.11,16.88,0,0,0,0
1576,NEBA,Nedgroup Investments Bravata Worldwide Flexible Fund A,20100630,2.84,1.72,16.22,0.00,0,2.95,1.22,50.17,1.08,0,26.73
153,NDBE,Nedgroup Investments Entrepreneur Fund R,20100630,20.2,11.26,62.63,1.11,0,2.07,3.7,0,0,0,0
153,NDEA,Nedgroup Investments Entrepreneur Fund A,20100630,20.2,11.26,62.63,1.11,0,2.07,3.7,0,0,0,0
150,NDBG,Nedgroup Investments Equity Fund R,20100630,23.7,26.94,47.7,0.00,0,0,1.65,0,0,0,0
150,NDQA,Nedgroup Investments Equity Fund A,20100630,23.7,26.94,47.7,0.00,0,0,1.65,0,0,0,0
29,UALS,Nedgroup Investments Financials Fund R,20100630,0,76.6,0,4.12,0,0,3.76,15.52,0,0,0
29,UALA,Nedgroup Investments Financials Fund A,20100630,0,76.6,0,4.12,0,0,3.76,15.52,0,0,0
322,AHBM,Nedgroup Investments Flexible Income Fund A,20100630,0,-0.05,0,0.00,0,26.83,58.07,0,0,0,15.13
322,NFIF,Nedgroup Investments Flexible Income Fund R,20100630,0,-0.05,0,0.00,0,26.83,58.07,0,0,0,15.13
2050,NIFCA,Nedgroup Investments Fundisa Fund A,20100630,0,0,0,0.00,0,99.22,0.77,0,0,0,0
19,BOEB,Nedgroup Investments Global Balanced Feeder Fund R,20100630,0,0,0,0.00,0,0,2.28,97.71,0,0,0
19,BOGA,Nedgroup Investments Global Balanced Feeder Fund A,20100630,0,0,0,0.00,0,0,2.28,97.71,0,0,0
2267,NIGCFA,Nedgroup Investments Global Cautious Feeder Fund A,20100630,0,0,0,0.00,0,0,0.81,98.97,0,0,0.21
767,AHGV,Nedgroup Investments Global Equity Feeder Fund A,20100630,0,0,0,0.00,0,0,4.37,95.62,0,0,0
17,SYGR,Nedgroup Investments Growth Fund R,20100630,23.14,24.22,44.3,0.00,0,1.31,4.26,0,0,0,0
17,SYGA,Nedgroup Investments Growth Fund A,20100630,23.14,24.22,44.3,0.00,0,1.31,4.26,0,0,0,0
131,SYUO,Nedgroup Investments International Equity Feeder Fund R,20100630,0,0,0,0.00,0,0,0.06,99.93,0,0,0
131,SYUA,Nedgroup Investments International Equity Feeder Fund A,20100630,0,0,0,0.00,0,0,0.06,99.93,0,0,0
154,NDBM,Nedgroup Investments Managed Fund R,20100630,8.18,15.13,32,0.00,0,6.94,22.48,18.5,0,0,0.52
154,NDBA,Nedgroup Investments Managed Fund A,20100630,8.18,15.13,32,0.00,0,6.94,22.48,18.5,0,0,0.52
73,SYMR,Nedgroup Investments Mining & Resource Fund R,20100630,90.12,0,6.96,0.00,0,0,1.95,0,0,0,0
73,SYMA,Nedgroup Investments Mining & Resource Fund A,20100630,90.12,0,6.96,0.00,0,0,1.95,0,0,0,0
364,VEMM,Nedgroup Investments Money Market Fund R,20100630,0,0,0,0.00,0,2.84,97.15,0,0,0,0
740,NHCF,Nedgroup Investments Optimal Income Fund A,20100630,23.84,14.17,31.44,0.00,0.88,27.63,22.92,-0.02,0,0,0
1630,NPRA,Nedgroup Investments Positive Return Fund A,20100630,22.31,10.88,14.73,0.00,0.68,4.73,49.48,0,0,0,0
345,NQCR,Nedgroup Investments Quants Core Equity Fund R,20100630,27.18,19.05,47,0.04,1.07,0.91,4.95,0,0,0,0.33
345,NQCE,Nedgroup Investments Quants Core Equity Fund A,20100630,27.18,19.05,47,0.04,1.07,0.91,4.95,0,0,0,0.33
560,AHVE,Nedgroup Investments Rainmaker Fund A,20100630,26.38,12.95,51.12,0.00,0.99,2.42,5.24,0,0,0,0
560,AHVR,Nedgroup Investments Rainmaker Fund R,20100630,26.38,12.95,51.12,0.00,0.99,2.42,5.24,0,0,0,0
2027,NISCA,Nedgroup Investments Stable Fund A,20100630,5.55,21.82,27.37,0.00,11.61,11.21,28.06,19.24,0,0,0
2027,NISCD,Nedgroup Investments Stable Fund A1,20100630,5.55,21.82,27.37,0.00,11.61,11.21,28.06,19.24,0,0,0
158,BOEV,Nedgroup Investments Value Fund R,20100630,18.2,12.85,60.37,0.00,3.65,0,4.92,0,0,0,0
158,BOVA,Nedgroup Investments Value Fund A,20100630,18.2,12.85,60.37,0.00,3.65,0,4.92,0,0,0,0
2157,RAFISA,NewFunds eRAFI÷ Overall SA Index Fund ,20100630,35.38,24.23,38.78,0.00,1.61,0,0,0,0,0,0
2247,RAFFIN,NewFunds eRAFI÷ SA Financial 15 Index Fund ,20100630,0,97.16,0,0.00,2.83,0,0,0,0,0,0
